dgp,N,T,T_N,trial,method,precision,recall,f1,hub_recovery,net_density
garch,100,60,0.6,3,OLS,0.11265822784810127,0.178,0.13798449612403102,0.2,0.0797979797979798
garch,100,60,0.6,3,LASSO,0.52,0.026,0.049523809523809526,0.2,0.0025252525252525255
garch,100,60,0.6,4,OLS,0.12561576354679804,0.204,0.15548780487804878,0.0,0.08202020202020202
garch,100,60,0.6,4,LASSO,0.5666666666666667,0.034,0.06415094339622641,0.0,0.0030303030303030303
garch,100,60,0.6,5,OLS,0.13990267639902676,0.23,0.17397881996974282,0.0,0.08303030303030302
garch,100,60,0.6,5,LASSO,0.55,0.044,0.08148148148148149,0.2,0.00404040404040404
garch,100,60,0.6,6,OLS,0.13095238095238096,0.198,0.15764331210191082,0.0,0.07636363636363637
garch,100,60,0.6,6,LASSO,0.46875,0.03,0.05639097744360902,0.0,0.0032323232323232323
garch,100,60,0.6,7,OLS,0.1201923076923077,0.2,0.15015015015015015,0.0,0.08404040404040404
garch,100,60,0.6,7,LASSO,0.391304347826087,0.018,0.03441682600382409,0.2,0.0023232323232323234
garch,100,60,0.6,8,OLS,0.1188235294117647,0.202,0.14962962962962964,0.2,0.08585858585858586
garch,100,60,0.6,8,LASSO,0.42857142857142855,0.024,0.045454545454545456,0.2,0.0028282828282828283
garch,100,60,0.6,9,OLS,0.14264919941775836,0.196,0.16512215669755687,0.0,0.0693939393939394
garch,100,60,0.6,9,LASSO,0.375,0.018,0.03435114503816794,0.0,0.0024242424242424242
garch,100,60,0.6,10,OLS,0.12667478684531058,0.208,0.15745647236941712,0.2,0.08292929292929294
garch,100,60,0.6,10,LASSO,0.5,0.02,0.038461538461538464,0.4,0.00202020202020202
garch,100,60,0.6,11,OLS,0.11028500619578686,0.178,0.13618974751338944,0.0,0.08151515151515151
garch,100,60,0.6,11,LASSO,0.3333333333333333,0.016,0.030534351145038167,0.0,0.0024242424242424242
garch,100,60,0.6,12,OLS,0.13229571984435798,0.204,0.16050354051927615,0.0,0.07787878787878788
garch,100,60,0.6,12,LASSO,0.5714285714285714,0.032,0.06060606060606061,0.0,0.0028282828282828283
garch,100,60,0.6,13,OLS,0.11961722488038277,0.2,0.1497005988023952,0.0,0.08444444444444445
garch,100,60,0.6,13,LASSO,0.5862068965517241,0.034,0.06427221172022685,0.0,0.0029292929292929295
garch,100,60,0.6,14,OLS,0.11269276393831554,0.19,0.14147431124348472,0.0,0.08515151515151514
garch,100,60,0.6,14,LASSO,0.30303030303030304,0.02,0.0375234521575985,0.0,0.0033333333333333335
garch,100,60,0.6,15,OLS,0.12423124231242312,0.202,0.15384615384615385,0.2,0.08212121212121212
garch,100,60,0.6,15,LASSO,0.48484848484848486,0.032,0.0600375234521576,0.0,0.0033333333333333335
garch,100,60,0.6,16,OLS,0.1325581395348837,0.228,0.1676470588235294,0.2,0.08686868686868687
garch,100,60,0.6,16,LASSO,0.5,0.03,0.05660377358490566,0.0,0.0030303030303030303
garch,100,60,0.6,17,OLS,0.12180974477958237,0.21,0.15418502202643172,0.0,0.08707070707070708
garch,100,60,0.6,17,LASSO,0.4074074074074074,0.022,0.04174573055028463,0.0,0.0027272727272727275
garch,100,60,0.6,18,OLS,0.12533333333333332,0.188,0.1504,0.0,0.07575757575757576
garch,100,60,0.6,18,LASSO,0.42857142857142855,0.03,0.056074766355140186,0.2,0.0035353535353535356
garch,100,60,0.6,19,OLS,0.12995896032831739,0.19,0.15434606011372867,0.0,0.07383838383838384
garch,100,60,0.6,19,LASSO,0.5,0.022,0.0421455938697318,0.0,0.0022222222222222222
garch,100,60,0.6,20,OLS,0.11904761904761904,0.19,0.14637904468412943,0.0,0.08060606060606061
garch,100,60,0.6,20,LASSO,0.7,0.028,0.05384615384615385,0.4,0.00202020202020202
garch,100,60,0.6,21,OLS,0.12205270457697642,0.176,0.14414414414414414,0.0,0.07282828282828283
garch,100,60,0.6,21,LASSO,0.3939393939393939,0.026,0.04878048780487805,0.0,0.0033333333333333335
garch,100,60,0.6,22,OLS,0.12393681652490887,0.204,0.15419501133786848,0.0,0.08313131313131313
garch,100,60,0.6,22,LASSO,0.59375,0.038,0.07142857142857142,0.0,0.0032323232323232323
garch,100,60,0.6,23,OLS,0.10096818810511757,0.146,0.11937857726901063,0.2,0.07303030303030303
garch,100,60,0.6,23,LASSO,0.09523809523809523,0.004,0.007677543186180422,0.0,0.0021212121212121214
garch,100,60,0.6,24,OLS,0.12724935732647816,0.198,0.15492957746478872,0.0,0.07858585858585859
garch,100,60,0.6,24,LASSO,0.5,0.03,0.05660377358490566,0.2,0.0030303030303030303
garch,100,60,0.6,25,OLS,0.10111111111111111,0.182,0.13,0.0,0.09090909090909091
garch,100,60,0.6,25,LASSO,0.2916666666666667,0.014,0.026717557251908396,0.0,0.0024242424242424242
garch,100,60,0.6,26,OLS,0.12352941176470589,0.21,0.15555555555555556,0.0,0.08585858585858586
garch,100,60,0.6,26,LASSO,0.5384615384615384,0.028,0.053231939163498096,0.0,0.0026262626262626263
garch,100,60,0.6,27,OLS,0.11098398169336385,0.194,0.14119359534206696,0.0,0.08828282828282828
garch,100,60,0.6,27,LASSO,0.4117647058823529,0.028,0.052434456928838954,0.0,0.0034343434343434343
garch,100,60,0.6,28,OLS,0.11772151898734177,0.186,0.14418604651162792,0.0,0.0797979797979798
garch,100,60,0.6,28,LASSO,0.4375,0.014,0.027131782945736434,0.0,0.0016161616161616162
garch,100,60,0.6,29,OLS,0.11710526315789474,0.178,0.14126984126984127,0.0,0.07676767676767676
garch,100,60,0.6,29,LASSO,0.3793103448275862,0.022,0.04158790170132325,0.0,0.0029292929292929295
garch,100,60,0.6,30,OLS,0.13902439024390245,0.228,0.17272727272727273,0.0,0.08282828282828283
garch,100,60,0.6,30,LASSO,0.35294117647058826,0.024,0.0449438202247191,0.0,0.0034343434343434343
garch,100,60,0.6,31,OLS,0.11220715166461159,0.182,0.13882532418001525,0.2,0.08191919191919192
garch,100,60,0.6,31,LASSO,0.39285714285714285,0.022,0.041666666666666664,0.0,0.0028282828282828283
garch,100,60,0.6,32,OLS,0.1065989847715736,0.168,0.13043478260869565,0.0,0.0795959595959596
garch,100,60,0.6,32,LASSO,0.3888888888888889,0.014,0.02702702702702703,0.0,0.0018181818181818182
garch,100,60,0.6,33,OLS,0.12439024390243902,0.204,0.15454545454545454,0.0,0.08282828282828283
garch,100,60,0.6,33,LASSO,0.25,0.016,0.03007518796992481,0.0,0.0032323232323232323
garch,100,60,0.6,34,OLS,0.12144702842377261,0.188,0.14756671899529042,0.0,0.07818181818181819
garch,100,60,0.6,34,LASSO,0.30434782608695654,0.014,0.02676864244741874,0.0,0.0023232323232323234
garch,100,60,0.6,35,OLS,0.14054726368159204,0.226,0.17331288343558282,0.0,0.08121212121212121
garch,100,60,0.6,35,LASSO,0.56,0.028,0.05333333333333334,0.0,0.0025252525252525255
garch,100,60,0.6,36,OLS,0.12149532710280374,0.208,0.15339233038348082,0.0,0.08646464646464647
garch,100,60,0.6,36,LASSO,0.4722222222222222,0.034,0.06343283582089553,0.0,0.0036363636363636364
garch,100,60,0.6,37,OLS,0.11633986928104575,0.178,0.14071146245059288,0.0,0.07727272727272727
garch,100,60,0.6,37,LASSO,0.4074074074074074,0.022,0.04174573055028463,0.0,0.0027272727272727275
garch,100,60,0.6,38,OLS,0.12746386333771353,0.194,0.15384615384615385,0.0,0.07686868686868686
garch,100,60,0.6,38,LASSO,0.6216216216216216,0.046,0.0856610800744879,0.2,0.0037373737373737376
garch,100,60,0.6,39,OLS,0.10833333333333334,0.208,0.14246575342465753,0.0,0.09696969696969697
garch,100,60,0.6,39,LASSO,0.45161290322580644,0.028,0.05273069679849341,0.0,0.0031313131313131315
garch,100,60,0.6,40,OLS,0.12247191011235956,0.218,0.15683453237410072,0.0,0.0898989898989899
garch,100,60,0.6,40,LASSO,0.5416666666666666,0.026,0.04961832061068702,0.0,0.0024242424242424242
garch,100,60,0.6,41,OLS,0.11288483466362599,0.198,0.1437908496732026,0.2,0.08858585858585859
garch,100,60,0.6,41,LASSO,0.5238095238095238,0.022,0.04222648752399232,0.0,0.0021212121212121214
garch,100,60,0.6,42,OLS,0.12082853855005754,0.21,0.15339663988312638,0.0,0.08777777777777777
garch,100,60,0.6,42,LASSO,0.3548387096774194,0.022,0.04143126177024482,0.0,0.0031313131313131315
garch,100,60,0.6,43,OLS,0.10955710955710955,0.188,0.13843888070692195,0.0,0.08666666666666667
garch,100,60,0.6,43,LASSO,0.4166666666666667,0.03,0.055970149253731345,0.2,0.0036363636363636364
garch,100,60,0.6,44,OLS,0.11699507389162561,0.19,0.1448170731707317,0.2,0.08202020202020202
garch,100,60,0.6,44,LASSO,0.32,0.016,0.030476190476190476,0.0,0.0025252525252525255
garch,100,60,0.6,45,OLS,0.1155433287482806,0.168,0.13691931540342298,0.0,0.07343434343434344
garch,100,60,0.6,45,LASSO,0.5416666666666666,0.026,0.04961832061068702,0.0,0.0024242424242424242
garch,100,60,0.6,46,OLS,0.11979823455233292,0.19,0.14694508894044858,0.0,0.0801010101010101
garch,100,60,0.6,46,LASSO,0.45454545454545453,0.02,0.038314176245210725,0.0,0.0022222222222222222
garch,100,60,0.6,47,OLS,0.12315270935960591,0.2,0.1524390243902439,0.2,0.08202020202020202
garch,100,60,0.6,47,LASSO,0.4642857142857143,0.026,0.04924242424242424,0.2,0.0028282828282828283
garch,100,60,0.6,48,OLS,0.13921113689095127,0.24,0.1762114537444934,0.0,0.08707070707070708
garch,100,60,0.6,48,LASSO,0.6388888888888888,0.046,0.08582089552238806,0.4,0.0036363636363636364
garch,100,60,0.6,49,OLS,0.10857142857142857,0.19,0.13818181818181818,0.0,0.08838383838383838
garch,100,60,0.6,49,LASSO,0.3793103448275862,0.022,0.04158790170132325,0.0,0.0029292929292929295
garch,100,60,0.6,50,OLS,0.13389121338912133,0.192,0.15776499589153656,0.0,0.07242424242424242
garch,100,60,0.6,50,LASSO,0.6428571428571429,0.036,0.06818181818181818,0.2,0.0028282828282828283
garch,100,60,0.6,51,OLS,0.125,0.2,0.15384615384615385,0.0,0.08080808080808081
garch,100,60,0.6,51,LASSO,0.5294117647058824,0.036,0.06741573033707865,0.0,0.0034343434343434343
garch,100,60,0.6,52,OLS,0.1159235668789809,0.182,0.14163424124513618,0.0,0.07929292929292929
garch,100,60,0.6,52,LASSO,0.3684210526315789,0.014,0.02697495183044316,0.0,0.0019191919191919192
garch,100,60,0.6,53,OLS,0.09879518072289156,0.164,0.12330827067669173,0.0,0.08383838383838384
garch,100,60,0.6,53,LASSO,0.4583333333333333,0.022,0.04198473282442748,0.4,0.0024242424242424242
garch,100,60,0.6,54,OLS,0.10404624277456648,0.18,0.13186813186813187,0.0,0.08737373737373737
garch,100,60,0.6,54,LASSO,0.35,0.014,0.026923076923076925,0.2,0.00202020202020202
garch,100,60,0.6,55,OLS,0.1227154046997389,0.188,0.1484992101105845,0.2,0.07737373737373737
garch,100,60,0.6,55,LASSO,0.4444444444444444,0.024,0.04554079696394687,0.4,0.0027272727272727275
garch,100,60,0.6,56,OLS,0.12160804020100502,0.242,0.16187290969899665,0.0,0.1005050505050505
garch,100,60,0.6,56,LASSO,0.6097560975609756,0.05,0.09242144177449169,0.2,0.004141414141414141
garch,100,60,0.6,57,OLS,0.12,0.186,0.14588235294117646,0.0,0.07828282828282829
garch,100,60,0.6,57,LASSO,0.4583333333333333,0.022,0.04198473282442748,0.4,0.0024242424242424242
garch,100,60,0.6,58,OLS,0.11524163568773234,0.186,0.1423106350420811,0.0,0.08151515151515151
garch,100,60,0.6,58,LASSO,0.3333333333333333,0.022,0.04127579737335835,0.0,0.0033333333333333335
garch,100,60,0.6,59,OLS,0.10506798516687268,0.17,0.12987012987012986,0.0,0.08171717171717172
garch,100,60,0.6,59,LASSO,0.48148148148148145,0.026,0.04933586337760911,0.0,0.0027272727272727275
garch,100,60,0.6,60,OLS,0.12751677852348994,0.19,0.15261044176706828,0.4,0.07525252525252525
garch,100,60,0.6,60,LASSO,0.35714285714285715,0.02,0.03787878787878788,0.0,0.0028282828282828283
garch,100,60,0.6,61,OLS,0.12790697674418605,0.198,0.1554160125588697,0.2,0.07818181818181819
garch,100,60,0.6,61,LASSO,0.4666666666666667,0.014,0.027184466019417475,0.0,0.0015151515151515152
garch,100,60,0.6,62,OLS,0.12016021361815754,0.18,0.14411529223378702,0.2,0.07565656565656566
garch,100,60,0.6,62,LASSO,0.4375,0.028,0.05263157894736842,0.0,0.0032323232323232323
garch,100,60,0.6,63,OLS,0.12884834663625996,0.226,0.16412490922294845,0.0,0.08858585858585859
garch,100,60,0.6,63,LASSO,0.5945945945945946,0.044,0.08193668528864059,0.2,0.0037373737373737376
garch,100,60,0.6,64,OLS,0.11675824175824176,0.17,0.13843648208469056,0.0,0.07353535353535354
garch,100,60,0.6,64,LASSO,0.5185185185185185,0.028,0.05313092979127135,0.2,0.0027272727272727275
garch,100,60,0.6,65,OLS,0.1211750305997552,0.198,0.15034168564920272,0.0,0.08252525252525253
garch,100,60,0.6,65,LASSO,0.6333333333333333,0.038,0.07169811320754717,0.0,0.0030303030303030303
garch,100,60,0.6,66,OLS,0.11956521739130435,0.176,0.1423948220064725,0.0,0.07434343434343435
garch,100,60,0.6,66,LASSO,0.4166666666666667,0.02,0.03816793893129771,0.0,0.0024242424242424242
garch,100,60,0.6,67,OLS,0.1325153374233129,0.216,0.16425855513307985,0.0,0.08232323232323233
garch,100,60,0.6,67,LASSO,0.5833333333333334,0.028,0.05343511450381679,0.0,0.0024242424242424242
garch,100,60,0.6,68,OLS,0.11370262390670553,0.156,0.1315345699831366,0.0,0.0692929292929293
garch,100,60,0.6,68,LASSO,0.47619047619047616,0.02,0.03838771593090211,0.0,0.0021212121212121214
garch,100,60,0.6,69,OLS,0.11818181818181818,0.208,0.15072463768115943,0.0,0.08888888888888889
garch,100,60,0.6,69,LASSO,0.5666666666666667,0.034,0.06415094339622641,0.2,0.0030303030303030303
garch,100,60,0.6,70,OLS,0.13240857503152584,0.21,0.16241299303944315,0.2,0.0801010101010101
garch,100,60,0.6,70,LASSO,0.5882352941176471,0.04,0.0749063670411985,0.0,0.0034343434343434343
garch,100,60,0.6,71,OLS,0.1191969887076537,0.19,0.14649190439475712,0.0,0.08050505050505051
garch,100,60,0.6,71,LASSO,0.2916666666666667,0.014,0.026717557251908396,0.2,0.0024242424242424242
garch,100,60,0.6,72,OLS,0.13176470588235295,0.224,0.16592592592592592,0.0,0.08585858585858586
garch,100,60,0.6,72,LASSO,0.48484848484848486,0.032,0.0600375234521576,0.0,0.0033333333333333335
garch,100,60,0.6,73,OLS,0.12332439678284182,0.184,0.1476725521669342,0.0,0.07535353535353535
garch,100,60,0.6,73,LASSO,0.32142857142857145,0.018,0.03409090909090909,0.2,0.0028282828282828283
garch,100,60,0.6,74,OLS,0.09831460674157304,0.14,0.11551155115511551,0.0,0.07191919191919192
garch,100,60,0.6,74,LASSO,0.391304347826087,0.018,0.03441682600382409,0.0,0.0023232323232323234
garch,100,60,0.6,75,OLS,0.12599318955732122,0.222,0.16075307748008688,0.0,0.088989898989899
garch,100,60,0.6,75,LASSO,0.5714285714285714,0.04,0.07476635514018691,0.2,0.0035353535353535356
garch,100,60,0.6,76,OLS,0.10955710955710955,0.188,0.13843888070692195,0.0,0.08666666666666667
garch,100,60,0.6,76,LASSO,0.5333333333333333,0.032,0.06037735849056604,0.0,0.0030303030303030303
garch,100,60,0.6,77,OLS,0.11201866977829639,0.192,0.1414885777450258,0.0,0.08656565656565657
garch,100,60,0.6,77,LASSO,0.43478260869565216,0.02,0.03824091778202677,0.0,0.0023232323232323234
garch,100,60,0.6,78,OLS,0.11785714285714285,0.198,0.14776119402985075,0.0,0.08484848484848485
garch,100,60,0.6,78,LASSO,0.40540540540540543,0.03,0.055865921787709494,0.2,0.0037373737373737376
garch,100,60,0.6,79,OLS,0.12686567164179105,0.204,0.15644171779141106,0.2,0.08121212121212121
garch,100,60,0.6,79,LASSO,0.36363636363636365,0.024,0.0450281425891182,0.0,0.0033333333333333335
garch,100,60,0.6,80,OLS,0.13333333333333333,0.216,0.1648854961832061,0.0,0.08181818181818182
garch,100,60,0.6,80,LASSO,0.34285714285714286,0.024,0.044859813084112146,0.0,0.0035353535353535356
garch,100,60,0.6,81,OLS,0.10790464240903387,0.172,0.13261372397841173,0.0,0.08050505050505051
garch,100,60,0.6,81,LASSO,0.4166666666666667,0.02,0.03816793893129771,0.2,0.0024242424242424242
garch,100,60,0.6,82,OLS,0.12891113892365458,0.206,0.1585835257890685,0.0,0.08070707070707071
garch,100,60,0.6,82,LASSO,0.42857142857142855,0.018,0.0345489443378119,0.0,0.0021212121212121214
garch,100,60,0.6,83,OLS,0.09850374064837905,0.158,0.12135176651305683,0.0,0.081010101010101
garch,100,60,0.6,83,LASSO,0.21428571428571427,0.012,0.022727272727272728,0.0,0.0028282828282828283
garch,100,60,0.6,84,OLS,0.12084993359893759,0.182,0.1452513966480447,0.2,0.07606060606060606
garch,100,60,0.6,84,LASSO,0.18518518518518517,0.01,0.018975332068311195,0.2,0.0027272727272727275
garch,100,60,0.6,85,OLS,0.11262376237623763,0.182,0.13914373088685014,0.2,0.08161616161616161
garch,100,60,0.6,85,LASSO,0.40625,0.026,0.04887218045112782,0.0,0.0032323232323232323
garch,100,60,0.6,86,OLS,0.1374233128834356,0.224,0.1703422053231939,0.0,0.08232323232323233
garch,100,60,0.6,86,LASSO,0.625,0.04,0.07518796992481203,0.2,0.0032323232323232323
garch,100,60,0.6,87,OLS,0.11864406779661017,0.196,0.1478129713423831,0.2,0.08343434343434343
garch,100,60,0.6,87,LASSO,0.45454545454545453,0.02,0.038314176245210725,0.0,0.0022222222222222222
garch,100,60,0.6,88,OLS,0.11553784860557768,0.174,0.13886671987230648,0.0,0.07606060606060606
garch,100,60,0.6,88,LASSO,0.44,0.022,0.0419047619047619,0.0,0.0025252525252525255
garch,100,60,0.6,89,OLS,0.11801242236024845,0.19,0.14559386973180077,0.2,0.08131313131313131
garch,100,60,0.6,89,LASSO,0.29411764705882354,0.02,0.03745318352059925,0.0,0.0034343434343434343
garch,100,60,0.6,90,OLS,0.10584958217270195,0.152,0.12479474548440066,0.0,0.07252525252525252
garch,100,60,0.6,90,LASSO,0.18518518518518517,0.01,0.018975332068311195,0.2,0.0027272727272727275
garch,100,60,0.6,91,OLS,0.11458333333333333,0.198,0.14516129032258066,0.0,0.08727272727272728
garch,100,60,0.6,91,LASSO,0.40625,0.026,0.04887218045112782,0.0,0.0032323232323232323
garch,100,60,0.6,92,OLS,0.1361323155216285,0.214,0.16640746500777606,0.2,0.07939393939393939
garch,100,60,0.6,92,LASSO,0.4838709677419355,0.03,0.05649717514124294,0.0,0.0031313131313131315
garch,100,60,0.6,93,OLS,0.1341614906832298,0.216,0.16551724137931034,0.2,0.08131313131313131
garch,100,60,0.6,93,LASSO,0.6551724137931034,0.038,0.07183364839319471,0.0,0.0029292929292929295
garch,100,60,0.6,94,OLS,0.11680572109654351,0.196,0.1463778939507095,0.2,0.08474747474747475
garch,100,60,0.6,94,LASSO,0.4827586206896552,0.028,0.052930056710775046,0.0,0.0029292929292929295
garch,100,60,0.6,95,OLS,0.12014134275618374,0.204,0.15122312824314307,0.2,0.08575757575757575
garch,100,60,0.6,95,LASSO,0.5833333333333334,0.028,0.05343511450381679,0.2,0.0024242424242424242
garch,100,60,0.6,96,OLS,0.13679890560875513,0.2,0.16246953696181965,0.0,0.07383838383838384
garch,100,60,0.6,96,LASSO,0.5757575757575758,0.038,0.07129455909943715,0.0,0.0033333333333333335
garch,100,60,0.6,97,OLS,0.12010443864229765,0.184,0.14533965244865718,0.0,0.07737373737373737
garch,100,60,0.6,97,LASSO,0.32,0.016,0.030476190476190476,0.2,0.0025252525252525255
garch,100,60,0.6,98,OLS,0.1,0.17,0.1259259259259259,0.0,0.08585858585858586
garch,100,60,0.6,98,LASSO,0.3333333333333333,0.016,0.030534351145038167,0.0,0.0024242424242424242
garch,100,60,0.6,99,OLS,0.12034383954154727,0.168,0.14023372287145242,0.0,0.0705050505050505
garch,100,60,0.6,99,LASSO,0.4,0.02,0.0380952380952381,0.2,0.0025252525252525255
garch,100,120,1.2,0,OLS,0.16202783300198806,0.326,0.21646746347941567,0.0,0.10161616161616162
garch,100,120,1.2,0,LASSO,0.75,0.06,0.1111111111111111,0.0,0.00404040404040404
garch,100,120,1.2,1,OLS,0.14215283483976993,0.346,0.20151426907396622,0.0,0.12292929292929293
garch,100,120,1.2,1,LASSO,0.9166666666666666,0.066,0.12313432835820895,0.2,0.0036363636363636364
garch,100,120,1.2,2,OLS,0.16792249730893433,0.312,0.21833449965010496,0.0,0.09383838383838383
garch,100,120,1.2,2,LASSO,0.7272727272727273,0.064,0.11764705882352941,0.2,0.0044444444444444444
garch,100,120,1.2,3,OLS,0.13438368860055608,0.29,0.18366054464851173,0.0,0.10898989898989898
garch,100,120,1.2,3,LASSO,0.7631578947368421,0.058,0.10780669144981413,0.2,0.0038383838383838384
garch,100,120,1.2,4,OLS,0.1597222222222222,0.276,0.20234604105571846,0.0,0.08727272727272728
garch,100,120,1.2,4,LASSO,0.4411764705882353,0.03,0.056179775280898875,0.0,0.0034343434343434343
garch,100,120,1.2,5,OLS,0.1458137347130762,0.31,0.19833653230966092,0.2,0.10737373737373737
garch,100,120,1.2,5,LASSO,0.625,0.04,0.07518796992481203,0.0,0.0032323232323232323
garch,100,120,1.2,6,OLS,0.18302094818081588,0.332,0.23596304193319118,0.2,0.09161616161616161
garch,100,120,1.2,6,LASSO,0.7777777777777778,0.07,0.12844036697247707,0.2,0.004545454545454545
garch,100,120,1.2,7,OLS,0.15067264573991032,0.336,0.20804953560371517,0.0,0.11262626262626263
garch,100,120,1.2,7,LASSO,0.59375,0.038,0.07142857142857142,0.0,0.0032323232323232323
garch,100,120,1.2,8,OLS,0.14396551724137932,0.334,0.20120481927710843,0.0,0.11717171717171718
garch,100,120,1.2,8,LASSO,0.8780487804878049,0.072,0.133086876155268,0.0,0.004141414141414141
garch,100,120,1.2,9,OLS,0.16158536585365854,0.318,0.21428571428571427,0.0,0.0993939393939394
garch,100,120,1.2,9,LASSO,0.9069767441860465,0.078,0.143646408839779,0.0,0.004343434343434344
garch,100,120,1.2,10,OLS,0.1364031277150304,0.314,0.1901877649909146,0.0,0.11626262626262626
garch,100,120,1.2,10,LASSO,0.7352941176470589,0.05,0.09363295880149813,0.2,0.0034343434343434343
garch,100,120,1.2,11,OLS,0.15984015984015984,0.32,0.21319120586275817,0.0,0.10111111111111111
